Timestamp,SIM,RSSI,Network,Distance
14 Aug 09:02:12,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:02:15,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:02:17,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:02:19,SIM1,-55 dBm,NR NSA 5G,1.0
14 Aug 09:02:22,SIM1,-55 dBm,NR NSA 5G,1.0
14 Aug 09:02:24,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:02:26,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:29,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:31,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:33,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:36,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:38,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:40,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:02:43,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:45,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:47,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:50,SIM1,-53 dBm,NR NSA 5G,1.0
14 Aug 09:02:52,SIM1,-57 dBm,NR NSA 5G,1.0
14 Aug 09:02:54,SIM1,-57 dBm,NR NSA 5G,1.0
14 Aug 09:02:57,SIM1,-55 dBm,NR NSA 5G,1.0
14 Aug 09:02:59,SIM1,-55 dBm,NR NSA 5G,1.0
14 Aug 09:03:01,SIM1,-56 dBm,NR NSA 5G,1.0
14 Aug 09:03:04,SIM1,-57 dBm,NR NSA 5G,1.0
14 Aug 09:03:06,SIM1,-57 dBm,NR NSA 5G,1.0
14 Aug 09:03:08,SIM1,-56 dBm,NR NSA 5G,1.0
14 Aug 09:03:11,SIM1,-56 dBm,NR NSA 5G,1.0
14 Aug 09:03:13,SIM1,-56 dBm,NR NSA 5G,1.0
14 Aug 09:03:15,SIM1,-56 dBm,NR NSA 5G,1.0
14 Aug 09:03:18,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:03:20,SIM1,-54 dBm,NR NSA 5G,1.0
14 Aug 09:03:22,SIM1,-55 dBm,NR NSA 5G,1.0
14 Aug 09:03:25,SIM1,-54 dBm,NR NSA 5G,1.0
27 Jul 11:44:05,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:07,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:09,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:12,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:14,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:16,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:19,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:21,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:23,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:26,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:28,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:30,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:33,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:35,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:37,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:40,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:44:42,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:44,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:47,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:49,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:51,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:54,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:56,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:44:58,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:01,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:03,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:45:05,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:08,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:10,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:12,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:45:14,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:17,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:19,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:21,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:45:24,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:26,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:28,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:31,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:33,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:35,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:38,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:40,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:42,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:45,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:45:47,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:49,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:52,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:54,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:56,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:45:59,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:01,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:46:03,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:06,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:08,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:10,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:13,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:15,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:17,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:20,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:22,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:24,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:27,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:29,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:31,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:34,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:36,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:38,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:46:41,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:46:43,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:45,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:48,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:50,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:52,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:55,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:57,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:46:59,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:02,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:04,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:06,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:09,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:11,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:13,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:16,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:47:18,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:20,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:23,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:25,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:27,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:30,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:32,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:34,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:37,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:39,SIM1,-69 dBm,NR NSA 5G,2.0
27 Jul 11:47:41,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:44,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:46,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:48,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:51,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:53,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 11:47:55,SIM1,-68 dBm,NR NSA 5G,2.0
27 Jul 12:09:17,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:20,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:22,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:24,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:27,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:29,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:31,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:34,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:36,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:38,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:41,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:43,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:45,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:09:48,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:50,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:52,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:55,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:09:57,SIM1,-85 dBm,NR NSA 5G,3.0
27 Jul 12:09:59,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:10:02,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:10:04,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:10:06,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:10:09,SIM1,-88 dBm,NR NSA 5G,3.0
27 Jul 12:10:11,SIM1,-88 dBm,NR NSA 5G,3.0
27 Jul 12:10:13,SIM1,-88 dBm,NR NSA 5G,3.0
27 Jul 12:10:18,SIM1,-89 dBm,NR NSA 5G,3.0
27 Jul 12:10:42,SIM1,-88 dBm,NR NSA 5G,3.0
27 Jul 12:10:44,SIM1,-88 dBm,NR NSA 5G,3.0
27 Jul 12:10:47,SIM1,-88 dBm,NR NSA 5G,3.0
27 Jul 12:10:49,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:10:51,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:10:54,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:10:56,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:10:58,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:11:01,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:11:03,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:11:05,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:08,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:10,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:12,SIM1,-85 dBm,NR NSA 5G,3.0
27 Jul 12:11:15,SIM1,-85 dBm,NR NSA 5G,3.0
27 Jul 12:11:17,SIM1,-85 dBm,NR NSA 5G,3.0
27 Jul 12:11:19,SIM1,-85 dBm,NR NSA 5G,3.0
27 Jul 12:11:22,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:24,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:26,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:11:29,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:11:31,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:33,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:36,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:38,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:40,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:43,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:45,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:47,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:50,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:52,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:54,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:56,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:11:59,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:12:01,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:12:03,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:12:06,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:12:08,SIM1,-86 dBm,NR NSA 5G,3.0
27 Jul 12:12:10,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:13,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:15,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:17,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:20,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:22,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:24,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:27,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:29,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:31,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:34,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:36,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:38,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:41,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:43,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:45,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:48,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:50,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:52,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:55,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:57,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:12:59,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:02,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:04,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:06,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:09,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:11,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:13,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:16,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:18,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:20,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:22,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:25,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:27,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:29,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:13:32,SIM1,-87 dBm,NR NSA 5G,3.0
27 Jul 12:16:22,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:24,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:26,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:29,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:31,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:16:33,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:35,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:38,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:40,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:42,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:16:45,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:16:47,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:16:49,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:16:52,SIM1,-90 dBm,NR NSA 5G,4.0
27 Jul 12:16:54,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:16:56,SIM1,-90 dBm,NR NSA 5G,4.0
27 Jul 12:16:59,SIM1,-90 dBm,NR NSA 5G,4.0
27 Jul 12:17:01,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:03,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:06,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:08,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:10,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:13,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:15,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:17,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:20,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:22,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:24,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:17:27,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:29,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:31,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:34,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:36,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:38,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:41,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:43,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:45,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:48,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:50,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:52,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:54,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:57,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:17:59,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:01,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:04,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:06,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:08,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:11,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:13,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:15,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:18,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:20,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:22,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:25,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:27,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:29,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:32,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:34,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:36,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:39,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:41,SIM1,-89 dBm,NR NSA 5G,4.0
27 Jul 12:18:43,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:46,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:48,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:50,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:52,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:55,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:57,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:18:59,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:02,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:04,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:06,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:09,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:11,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:13,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:16,SIM1,-88 dBm,NR NSA 5G,4.0
27 Jul 12:19:18,SIM1,-87 dBm,NR NSA 5G,4.0
